term,subset,value,odds_ratio,p_value,exact_matches,conceptual_matches,Text 1,Text 2,Text 3,total_matches
African American,Area, TRANSPLANT,290.463768116,3.46587268357e-11,7,136,"Can I see the poster presentations from ATC 2016 looking at sub-analyses of outcomes in African Americans for BENEFIT and BENEFIT-EXT, as well as the 7-year outcomes in EBV positive patients in BENEFIT-EXT and the 7-year DSA results poster for BENEFIT?",Do you have data with belatacept in African American or highly sensitized patients?,Do you have any data on African American patient outcomes at the BENEFIT and BENEFIT EXT study?,143
GT2,Area, VIROLOGY,1660.17574692,1.15607209947e-72,48,193,Data in gt1a. Data in decomp gt3. Use of DCV/SOF in dialysis patients. Extended treatment duration in gt3 comp cirrhotic.,Email from customer requesting guideline recommendations for extended treatment for a cirrhotic patient who was no longer eligible for RBV but had already received 8 weeks of SOF/DCV. Used guidelines for 24 week duration for GT3 cirrhotic patients with or without RBV.,"Telephone call requesting SVR rates in GT3 cirrhotic patients. Discussed Ally 1 clinical trial. Then ask about guideline recommendations for 24 weeks with and without RBV. Wanted to know what data there is to support extended treatment duration and whether RBV makes a difference in efficacy. Discussed real world data both European and French study, as well as ALLY 3+ data.",241
EASL update,Area, VIROLOGY,1279.71880492,4.77808031433e-56,37,151,"Telephone call requesting SVR rates in GT3 cirrhotic patients. Discussed Ally 1 clinical trial. Then ask about guideline recommendations for 24 weeks with and without RBV. Wanted to know what data there is to support extended treatment duration and whether RBV makes a difference in efficacy. Discussed real world data both European and French study, as well as ALLY 3+ data.","Wants to see data more data for GT3 in cirrhotic patients other than Ally 1 & 3, specifically in decompensated patients and ask what is the efficacy rate for 24 weeks SOF/DCV in GT3 patients. Used reactive deck to show French compassionate use. Discussed Ally 3+. Completed paper MIRF because he asked for a copy of speaker slide deck, real word decks, and Ally 3+ deck.",Email from customer requesting guideline recommendations for extended treatment for a cirrhotic patient who was no longer eligible for RBV but had already received 8 weeks of SOF/DCV. Used guidelines for 24 week duration for GT3 cirrhotic patients with or without RBV.,188
cirrhotic patients,Area, VIROLOGY,1175.95782074,1.65916858992e-51,34,131,"Telephone call requesting SVR rates in GT3 cirrhotic patients. Discussed Ally 1 clinical trial. Then ask about guideline recommendations for 24 weeks with and without RBV. Wanted to know what data there is to support extended treatment duration and whether RBV makes a difference in efficacy. Discussed real world data both European and French study, as well as ALLY 3+ data.",Email from customer requesting guideline recommendations for extended treatment for a cirrhotic patient who was no longer eligible for RBV but had already received 8 weeks of SOF/DCV. Used guidelines for 24 week duration for GT3 cirrhotic patients with or without RBV.,"Wants to see data more data for GT3 in cirrhotic patients other than Ally 1 & 3, specifically in decompensated patients and ask what is the efficacy rate for 24 weeks SOF/DCV in GT3 patients. Used reactive deck to show French compassionate use. Discussed Ally 3+. Completed paper MIRF because he asked for a copy of speaker slide deck, real word decks, and Ally 3+ deck.",165
SOF/DCV,Area, VIROLOGY,1003.0228471,6.22574033408e-44,29,138,"Telephone call requesting SVR rates in GT3 cirrhotic patients. Discussed Ally 1 clinical trial. Then ask about guideline recommendations for 24 weeks with and without RBV. Wanted to know what data there is to support extended treatment duration and whether RBV makes a difference in efficacy. Discussed real world data both European and French study, as well as ALLY 3+ data.",Email from customer requesting guideline recommendations for extended treatment for a cirrhotic patient who was no longer eligible for RBV but had already received 8 weeks of SOF/DCV. Used guidelines for 24 week duration for GT3 cirrhotic patients with or without RBV.,"Wants to see data more data for GT3 in cirrhotic patients other than Ally 1 & 3, specifically in decompensated patients and ask what is the efficacy rate for 24 weeks SOF/DCV in GT3 patients. Used reactive deck to show French compassionate use. Discussed Ally 3+. Completed paper MIRF because he asked for a copy of speaker slide deck, real word decks, and Ally 3+ deck.",167
RBV,Area, VIROLOGY,760.913884007,2.8021183461e-65,51,164,Email from customer requesting guideline recommendations for extended treatment for a cirrhotic patient who was no longer eligible for RBV but had already received 8 weeks of SOF/DCV. Used guidelines for 24 week duration for GT3 cirrhotic patients with or without RBV.,"Telephone call requesting SVR rates in GT3 cirrhotic patients. Discussed Ally 1 clinical trial. Then ask about guideline recommendations for 24 weeks with and without RBV. Wanted to know what data there is to support extended treatment duration and whether RBV makes a difference in efficacy. Discussed real world data both European and French study, as well as ALLY 3+ data.","Wants to see data more data for GT3 in cirrhotic patients other than Ally 1 & 3, specifically in decompensated patients and ask what is the efficacy rate for 24 weeks SOF/DCV in GT3 patients. Used reactive deck to show French compassionate use. Discussed Ally 3+. Completed paper MIRF because he asked for a copy of speaker slide deck, real word decks, and Ally 3+ deck.",215
Ally,Area, VIROLOGY,726.326889279,8.36041706969e-32,26,202,Use of DCV/SOF in GT2. Answered based on 040 study. Also asked about treating cirrhotic patients with longer treatment durations based on guideline recommendations of 24 weeks. Used Ally 3+ data and real word studies.,"Wants to see data more data for GT3 in cirrhotic patients other than Ally 1 & 3, specifically in decompensated patients and ask what is the efficacy rate for 24 weeks SOF/DCV in GT3 patients. Used reactive deck to show French compassionate use. Discussed Ally 3+. Completed paper MIRF because he asked for a copy of speaker slide deck, real word decks, and Ally 3+ deck.","Telephone call requesting SVR rates in GT3 cirrhotic patients. Discussed Ally 1 clinical trial. Then ask about guideline recommendations for 24 weeks with and without RBV. Wanted to know what data there is to support extended treatment duration and whether RBV makes a difference in efficacy. Discussed real world data both European and French study, as well as ALLY 3+ data.",228
cirrhotics,Area, VIROLOGY,726.326889279,8.36041706969e-32,21,136,"Telephone call requesting SVR rates in GT3 cirrhotic patients. Discussed Ally 1 clinical trial. Then ask about guideline recommendations for 24 weeks with and without RBV. Wanted to know what data there is to support extended treatment duration and whether RBV makes a difference in efficacy. Discussed real world data both European and French study, as well as ALLY 3+ data.","Wants to see data more data for GT3 in cirrhotic patients other than Ally 1 & 3, specifically in decompensated patients and ask what is the efficacy rate for 24 weeks SOF/DCV in GT3 patients. Used reactive deck to show French compassionate use. Discussed Ally 3+. Completed paper MIRF because he asked for a copy of speaker slide deck, real word decks, and Ally 3+ deck.",Email from customer requesting guideline recommendations for extended treatment for a cirrhotic patient who was no longer eligible for RBV but had already received 8 weeks of SOF/DCV. Used guidelines for 24 week duration for GT3 cirrhotic patients with or without RBV.,157
DCV/SOF,Area, VIROLOGY,691.739894552,2.82779937712e-59,72,163,"Academic center PharmD looking for data in a GT3 compensated cirrhotic, TE (x7 failures: peg X1, peg/RBV x4, SOF/peg/RBV x1, and DCV/SOF X1 - DCV failure reported as AE by TBM). Patient now has Y93H. Considering retreatment with DCV/SOF/RBV x24. MSL",Data in gt1a. Data in decomp gt3. Use of DCV/SOF in dialysis patients. Extended treatment duration in gt3 comp cirrhotic.,I am going to treat a GT2 TE (tx'd with SOF/RBV x12w) cirrhotic with DCV/SOF/RBV x24wks. The patient take all meds via GTube - are you aware of a lab I can use to monitor DCV drug levels during therapy to ensure proper absorption due to this alternate administration route? I have seen this done with some antibiotics...  MSL Spoke to PK parameters of DCV and GT2 patients in ALLY1/2 and 040.,235
extending treatment duration,Area, VIROLOGY,691.739894552,2.74204678234e-30,20,145,"Telephone call requesting SVR rates in GT3 cirrhotic patients. Discussed Ally 1 clinical trial. Then ask about guideline recommendations for 24 weeks with and without RBV. Wanted to know what data there is to support extended treatment duration and whether RBV makes a difference in efficacy. Discussed real world data both European and French study, as well as ALLY 3+ data.",Email from customer requesting guideline recommendations for extended treatment for a cirrhotic patient who was no longer eligible for RBV but had already received 8 weeks of SOF/DCV. Used guidelines for 24 week duration for GT3 cirrhotic patients with or without RBV.,"Wants to see data more data for GT3 in cirrhotic patients other than Ally 1 & 3, specifically in decompensated patients and ask what is the efficacy rate for 24 weeks SOF/DCV in GT3 patients. Used reactive deck to show French compassionate use. Discussed Ally 3+. Completed paper MIRF because he asked for a copy of speaker slide deck, real word decks, and Ally 3+ deck.",165
SOF,Area, VIROLOGY,691.739894552,2.74204678234e-30,110,109,"Academic center PharmD looking for data in a GT3 compensated cirrhotic, TE (x7 failures: peg X1, peg/RBV x4, SOF/peg/RBV x1, and DCV/SOF X1 - DCV failure reported as AE by TBM). Patient now has Y93H. Considering retreatment with DCV/SOF/RBV x24. MSL",I am going to treat a GT2 TE (tx'd with SOF/RBV x12w) cirrhotic with DCV/SOF/RBV x24wks. The patient take all meds via GTube - are you aware of a lab I can use to monitor DCV drug levels during therapy to ensure proper absorption due to this alternate administration route? I have seen this done with some antibiotics...  MSL Spoke to PK parameters of DCV and GT2 patients in ALLY1/2 and 040.,Email from customer requesting guideline recommendations for extended treatment for a cirrhotic patient who was no longer eligible for RBV but had already received 8 weeks of SOF/DCV. Used guidelines for 24 week duration for GT3 cirrhotic patients with or without RBV.,219
