doc_id,term,association
uuid-f03c4ff8f2be44f3834c4d95a9f5c670,detailed search of www.clinicaltrials.gov,0.5979
uuid-f03c4ff8f2be44f3834c4d95a9f5c670,efficacy and safety of nivolumab,0.444178
uuid-f03c4ff8f2be44f3834c4d95a9f5c670,not identify any planned,0.571731
uuid-f03c4ff8f2be44f3834c4d95a9f5c670,combination,0.320909
uuid-f03c4ff8f2be44f3834c4d95a9f5c670,phase 2 study,0.305831
uuid-f03c4ff8f2be44f3834c4d95a9f5c670,not identify any citations relevant to your request,0.64452
uuid-f03c4ff8f2be44f3834c4d95a9f5c670,present using the following search terms,0.511841
uuid-efd5ba9f8df84b6a9e73d5c79b8450de,N Engl J Med,0.5218
uuid-efd5ba9f8df84b6a9e73d5c79b8450de,protocol,0.822129
uuid-efd5ba9f8df84b6a9e73d5c79b8450de,RCC,0.351265
uuid-efd5ba9f8df84b6a9e73d5c79b8450de,McDermott DF,0.805326
uuid-efd5ba9f8df84b6a9e73d5c79b8450de,search of published literature,0.328584
uuid-efd5ba9f8df84b6a9e73d5c79b8450de,Motzer RJ,0.830191
uuid-efd5ba9f8df84b6a9e73d5c79b8450de,phase 3 study,0.375845
uuid-efd5ba9f8df84b6a9e73d5c79b8450de,PubMed and EMBASE,0.327895
uuid-efd5ba9f8df84b6a9e73d5c79b8450de,Escudier B,0.815105
uuid-efd5ba9f8df84b6a9e73d5c79b8450de,NEJM,0.388967
uuid-efd5ba9f8df84b6a9e73d5c79b8450de,et al.,0.745528
uuid-efd5ba9f8df84b6a9e73d5c79b8450de,J Clin Oncol,0.787871
uuid-efd5ba9f8df84b6a9e73d5c79b8450de,Topalian,0.347249
uuid-efd5ba9f8df84b6a9e73d5c79b8450de,Rizvi NA,0.308297
uuid-efd5ba9f8df84b6a9e73d5c79b8450de,phase 2 study,0.670697
uuid-efd5ba9f8df84b6a9e73d5c79b8450de,present using the following search terms,0.304579
uuid-8b82a58b85884868ab3e741664feae2e,use of nivolumab for the treatment,0.409821
uuid-8b82a58b85884868ab3e741664feae2e,patients with advanced or metastatic,0.645244
uuid-8b82a58b85884868ab3e741664feae2e,nivolumab combined with ipilimumab,0.676339
uuid-8b82a58b85884868ab3e741664feae2e,not approved,0.453534
uuid-8b82a58b85884868ab3e741664feae2e,clinical trials investigating the safety,0.548799
uuid-8b82a58b85884868ab3e741664feae2e,phase 1/2 study CA209-032,0.34114
uuid-8b82a58b85884868ab3e741664feae2e,bladder cancer,0.749142
uuid-8b82a58b85884868ab3e741664feae2e,evaluates the efficacy of nivolumab monotherapy,0.381221
uuid-5a49c5a7dcea4227b0ae3ffa6f55ee5e,use of nivolumab for the treatment,0.409821
uuid-5a49c5a7dcea4227b0ae3ffa6f55ee5e,patients with advanced or metastatic,0.645244
uuid-5a49c5a7dcea4227b0ae3ffa6f55ee5e,nivolumab combined with ipilimumab,0.676339
uuid-5a49c5a7dcea4227b0ae3ffa6f55ee5e,not approved,0.453534
uuid-5a49c5a7dcea4227b0ae3ffa6f55ee5e,clinical trials investigating the safety,0.548799
uuid-5a49c5a7dcea4227b0ae3ffa6f55ee5e,phase 1/2 study CA209-032,0.34114
uuid-5a49c5a7dcea4227b0ae3ffa6f55ee5e,bladder cancer,0.749142
uuid-5a49c5a7dcea4227b0ae3ffa6f55ee5e,evaluates the efficacy of nivolumab monotherapy,0.381221
uuid-f0bcb71d45b240da9eb4268952fb3817,N Engl J Med,0.440681
uuid-f0bcb71d45b240da9eb4268952fb3817,protocol,0.698878
uuid-f0bcb71d45b240da9eb4268952fb3817,McDermott DF,0.633917
uuid-f0bcb71d45b240da9eb4268952fb3817,Motzer RJ,0.658509
uuid-f0bcb71d45b240da9eb4268952fb3817,phase 3 study,0.36503
uuid-f0bcb71d45b240da9eb4268952fb3817,Escudier B,0.643885
uuid-f0bcb71d45b240da9eb4268952fb3817,NEJM,0.331905
uuid-f0bcb71d45b240da9eb4268952fb3817,et al.,0.585914
uuid-f0bcb71d45b240da9eb4268952fb3817,J Clin Oncol,0.62062
uuid-f0bcb71d45b240da9eb4268952fb3817,Topalian,0.305543
uuid-f0bcb71d45b240da9eb4268952fb3817,Rizvi NA,0.310971
uuid-f0bcb71d45b240da9eb4268952fb3817,phase 2 study,0.535083
uuid-ca55cbb4d6584c79ac3b9e76ead5d526,search of published literature,0.851133
uuid-ca55cbb4d6584c79ac3b9e76ead5d526,PubMed and EMBASE,0.851162
uuid-ca55cbb4d6584c79ac3b9e76ead5d526,trial,0.357918
uuid-ca55cbb4d6584c79ac3b9e76ead5d526,efficacy and safety of nivolumab,0.545404
uuid-ca55cbb4d6584c79ac3b9e76ead5d526,not identify any citations relevant to your request,0.324216
uuid-ca55cbb4d6584c79ac3b9e76ead5d526,present using the following search terms,0.805392
uuid-66838893a53e42af84efc3eea4d4cc43,N Engl J Med,0.304989
uuid-66838893a53e42af84efc3eea4d4cc43,AEs,0.337832
uuid-66838893a53e42af84efc3eea4d4cc43,patients,0.387033
uuid-66838893a53e42af84efc3eea4d4cc43,provided in the Detailed Information,0.370845
uuid-66838893a53e42af84efc3eea4d4cc43,ESMO,0.421367
uuid-66838893a53e42af84efc3eea4d4cc43,NEJM,0.709799
uuid-66838893a53e42af84efc3eea4d4cc43,Topalian,0.735417
uuid-66838893a53e42af84efc3eea4d4cc43,grade 3 to 4 AEs,0.538198
uuid-df9428c7e1df43c3a15fc5bb22203538,N Engl J Med,0.304989
uuid-df9428c7e1df43c3a15fc5bb22203538,AEs,0.337832
uuid-df9428c7e1df43c3a15fc5bb22203538,patients,0.387033
uuid-df9428c7e1df43c3a15fc5bb22203538,provided in the Detailed Information,0.370845
uuid-df9428c7e1df43c3a15fc5bb22203538,ESMO,0.421367
uuid-df9428c7e1df43c3a15fc5bb22203538,NEJM,0.709799
uuid-df9428c7e1df43c3a15fc5bb22203538,Topalian,0.735417
uuid-df9428c7e1df43c3a15fc5bb22203538,grade 3 to 4 AEs,0.538198
uuid-0a0e8bae2ad442dfb7db8f680dc0ab3c,N Engl J Med,0.312806
uuid-0a0e8bae2ad442dfb7db8f680dc0ab3c,requested,0.451355
uuid-0a0e8bae2ad442dfb7db8f680dc0ab3c,McDermott DF,0.461399
uuid-0a0e8bae2ad442dfb7db8f680dc0ab3c,Motzer RJ,0.376424
uuid-0a0e8bae2ad442dfb7db8f680dc0ab3c,phase 3 study,0.314861
uuid-0a0e8bae2ad442dfb7db8f680dc0ab3c,Escudier B,0.446763
uuid-0a0e8bae2ad442dfb7db8f680dc0ab3c,et al.,0.540953
uuid-0a0e8bae2ad442dfb7db8f680dc0ab3c,J Clin Oncol,0.350881
uuid-0a0e8bae2ad442dfb7db8f680dc0ab3c,Weber JS,0.330462
uuid-0a0e8bae2ad442dfb7db8f680dc0ab3c,phase 2 study,0.469394
uuid-b5e4a8a0fc1341d0a3e86a320bbe9acc,N Engl J Med,0.632818
uuid-b5e4a8a0fc1341d0a3e86a320bbe9acc,provided in the Detailed Information,0.334159
uuid-b5e4a8a0fc1341d0a3e86a320bbe9acc,protocol,0.381212
uuid-b5e4a8a0fc1341d0a3e86a320bbe9acc,McDermott DF,0.462692
uuid-b5e4a8a0fc1341d0a3e86a320bbe9acc,Motzer RJ,0.447862
uuid-b5e4a8a0fc1341d0a3e86a320bbe9acc,ESMO,0.795915
uuid-b5e4a8a0fc1341d0a3e86a320bbe9acc,Escudier B,0.47011
uuid-b5e4a8a0fc1341d0a3e86a320bbe9acc,et al.,0.479154
uuid-b5e4a8a0fc1341d0a3e86a320bbe9acc,J Clin Oncol,0.372465
uuid-b5e4a8a0fc1341d0a3e86a320bbe9acc,Brahmer J,0.3223
uuid-b5e4a8a0fc1341d0a3e86a320bbe9acc,phase 2 study,0.38699
uuid-b5e4a8a0fc1341d0a3e86a320bbe9acc,Horn L,0.510095
uuid-b5e4a8a0fc1341d0a3e86a320bbe9acc,grade 3 to 4 AEs,0.335467
uuid-e7c3276bef424794afdc45da81bc210a,use of nivolumab for the treatment,0.671228
uuid-e7c3276bef424794afdc45da81bc210a,efficacy,0.737477
uuid-e7c3276bef424794afdc45da81bc210a,not approved,0.805794
uuid-e7c3276bef424794afdc45da81bc210a,clinical trials investigating the safety,0.78466
uuid-e7c3276bef424794afdc45da81bc210a,safety of nivolumab monotherapy,0.578099
uuid-e7c3276bef424794afdc45da81bc210a,phase,0.428461
uuid-653a4596db354b9290e70111a2437150,nivolumab,0.603111
uuid-653a4596db354b9290e70111a2437150,Bristol-Myers Squibb,0.449516
uuid-653a4596db354b9290e70111a2437150,evaluating,0.605225
uuid-653a4596db354b9290e70111a2437150,not conducted any controlled clinical trials/studies,0.651997
uuid-653a4596db354b9290e70111a2437150,Pubmed literature search,0.774688
uuid-653a4596db354b9290e70111a2437150,purposes other than its labeled indication must be considered investigational,0.847803
uuid-653a4596db354b9290e70111a2437150,not identify any citations relevant to your inquiry,0.736269
uuid-653a4596db354b9290e70111a2437150,using the following search terms,0.717628
uuid-653a4596db354b9290e70111a2437150,efficacy and safety of nivolumab,0.446765
uuid-cbc121dd54de4491a2b88320dfb54d32,Bristol-Myers Squibb,0.342439
uuid-cbc121dd54de4491a2b88320dfb54d32,Opdivo,0.49028
uuid-cbc121dd54de4491a2b88320dfb54d32,Pubmed literature search,0.593556
uuid-cbc121dd54de4491a2b88320dfb54d32,purposes other than its labeled indication must be considered investigational,0.562964
uuid-cbc121dd54de4491a2b88320dfb54d32,not identify any citations relevant to your inquiry,0.587515
uuid-cbc121dd54de4491a2b88320dfb54d32,adverse,0.316871
uuid-cbc121dd54de4491a2b88320dfb54d32,using the following search terms,0.625843
uuid-cbc121dd54de4491a2b88320dfb54d32,reported,0.583695
uuid-b4da96df315a47e28e6ba3ff947a3c1a,NSCLC,0.339686
uuid-b4da96df315a47e28e6ba3ff947a3c1a,non-small cell lung cancer,0.325596
uuid-b4da96df315a47e28e6ba3ff947a3c1a,platinum-based doublet chemotherapy,0.322639
uuid-eb7a1879637a4e27890a9cb223a540e4,fatigue,0.323475
uuid-f6582772a39745cb843bcc482643100e,N Engl J Med,0.507479
uuid-f6582772a39745cb843bcc482643100e,protocol,0.776111
uuid-f6582772a39745cb843bcc482643100e,McDermott DF,0.806392
uuid-f6582772a39745cb843bcc482643100e,Motzer RJ,0.810264
uuid-f6582772a39745cb843bcc482643100e,Escudier B,0.803548
uuid-f6582772a39745cb843bcc482643100e,NEJM,0.330705
uuid-f6582772a39745cb843bcc482643100e,et al.,0.746575
uuid-f6582772a39745cb843bcc482643100e,J Clin Oncol,0.80227
uuid-f6582772a39745cb843bcc482643100e,Rizvi NA,0.322715
uuid-f6582772a39745cb843bcc482643100e,phase 2 study,0.63006
uuid-033be96af7b045e5acab316e64ada9ac,use of nivolumab for the treatment,0.435597
uuid-033be96af7b045e5acab316e64ada9ac,efficacy,0.459317
uuid-033be96af7b045e5acab316e64ada9ac,not approved,0.558926
uuid-033be96af7b045e5acab316e64ada9ac,clinical trials investigating the safety,0.598064
uuid-033be96af7b045e5acab316e64ada9ac,clinicaltrials.gov,0.437497
uuid-033be96af7b045e5acab316e64ada9ac,safety of nivolumab monotherapy,0.303846
uuid-033be96af7b045e5acab316e64ada9ac,bladder cancer,0.44905
uuid-9aa5bde2da95475bb2e2aabe372458e8,OS,0.62262
uuid-9aa5bde2da95475bb2e2aabe372458e8,PFS,0.65903
uuid-9aa5bde2da95475bb2e2aabe372458e8,Overall survival,0.644151
uuid-1153a41f636c4efdb6bf6c63171083af,use of nivolumab for the treatment,0.435597
uuid-1153a41f636c4efdb6bf6c63171083af,efficacy,0.459317
uuid-1153a41f636c4efdb6bf6c63171083af,not approved,0.558926
uuid-1153a41f636c4efdb6bf6c63171083af,clinical trials investigating the safety,0.598064
uuid-1153a41f636c4efdb6bf6c63171083af,clinicaltrials.gov,0.437497
uuid-1153a41f636c4efdb6bf6c63171083af,safety of nivolumab monotherapy,0.303846
uuid-1153a41f636c4efdb6bf6c63171083af,bladder cancer,0.44905
uuid-0899a557cb334912bc01ffed40cc7725,use of nivolumab for the treatment,0.305739
uuid-0899a557cb334912bc01ffed40cc7725,patients with advanced or metastatic,0.509457
uuid-0899a557cb334912bc01ffed40cc7725,nivolumab combined with ipilimumab,0.496885
uuid-0899a557cb334912bc01ffed40cc7725,not approved,0.397631
uuid-0899a557cb334912bc01ffed40cc7725,clinical trials investigating the safety,0.478965
uuid-0899a557cb334912bc01ffed40cc7725,bladder cancer,0.940126
uuid-2b24c3a3c2464f568997660ae19f2f57,Lancet Oncol,0.324455
uuid-2b24c3a3c2464f568997660ae19f2f57,adverse,0.305067
uuid-2b24c3a3c2464f568997660ae19f2f57,phase 3 study,0.424495
uuid-2b24c3a3c2464f568997660ae19f2f57,NEJM,0.30875
uuid-2b24c3a3c2464f568997660ae19f2f57,melanoma,0.411465
uuid-2b24c3a3c2464f568997660ae19f2f57,phase 1 study,0.349471
uuid-2b24c3a3c2464f568997660ae19f2f57,Rizvi NA,0.397514
uuid-2b24c3a3c2464f568997660ae19f2f57,mg,0.316849
uuid-2b24c3a3c2464f568997660ae19f2f57,CA209-003,0.348788
uuid-2b24c3a3c2464f568997660ae19f2f57,Weber JS,0.444748
uuid-2b24c3a3c2464f568997660ae19f2f57,phase 2 study,0.418915
uuid-071abeae067b4217a9431f9b3657c44b,use of nivolumab for the treatment,0.435597
uuid-071abeae067b4217a9431f9b3657c44b,efficacy,0.459317
uuid-071abeae067b4217a9431f9b3657c44b,not approved,0.558926
uuid-071abeae067b4217a9431f9b3657c44b,clinical trials investigating the safety,0.598064
uuid-071abeae067b4217a9431f9b3657c44b,clinicaltrials.gov,0.437497
uuid-071abeae067b4217a9431f9b3657c44b,safety of nivolumab monotherapy,0.303846
uuid-071abeae067b4217a9431f9b3657c44b,bladder cancer,0.44905
uuid-fd03e050c7f245c4a4eb5680a47afb61,use of nivolumab for the treatment,0.435597
uuid-fd03e050c7f245c4a4eb5680a47afb61,efficacy,0.459317
uuid-fd03e050c7f245c4a4eb5680a47afb61,not approved,0.558926
uuid-fd03e050c7f245c4a4eb5680a47afb61,clinical trials investigating the safety,0.598064
uuid-fd03e050c7f245c4a4eb5680a47afb61,clinicaltrials.gov,0.437497
uuid-fd03e050c7f245c4a4eb5680a47afb61,safety of nivolumab monotherapy,0.303846
uuid-fd03e050c7f245c4a4eb5680a47afb61,bladder cancer,0.44905
uuid-e01d0c0717e6409e898d8c87c6ee1ced,OS,0.484059
uuid-e01d0c0717e6409e898d8c87c6ee1ced,95% CI,0.789908
uuid-e01d0c0717e6409e898d8c87c6ee1ced,respectively,0.56815
uuid-e01d0c0717e6409e898d8c87c6ee1ced,Objective response rate,0.496697
uuid-e01d0c0717e6409e898d8c87c6ee1ced,ORR,0.662838
uuid-e01d0c0717e6409e898d8c87c6ee1ced,PFS,0.365454
uuid-e01d0c0717e6409e898d8c87c6ee1ced,Median overall survival,0.725875
uuid-e01d0c0717e6409e898d8c87c6ee1ced,monotherapy,0.374461
uuid-e01d0c0717e6409e898d8c87c6ee1ced,Median OS,0.765952
uuid-e01d0c0717e6409e898d8c87c6ee1ced,Brahmer J,0.304922
uuid-e01d0c0717e6409e898d8c87c6ee1ced,docetaxel,0.44742
uuid-e01d0c0717e6409e898d8c87c6ee1ced,hazard ratio,0.745791
uuid-e01d0c0717e6409e898d8c87c6ee1ced,Median duration of response,0.306815
uuid-6813bb11a2d642a29f384366b2ad11e4,ipilimumab,0.385692
uuid-6813bb11a2d642a29f384366b2ad11e4,ASCO 2015,0.417944
uuid-6813bb11a2d642a29f384366b2ad11e4,partial response,0.382425
uuid-6813bb11a2d642a29f384366b2ad11e4,Stable disease,0.586335
uuid-6813bb11a2d642a29f384366b2ad11e4,cohort,0.307748
uuid-971bfe03b07140098d90785421a00158,N Engl J Med,0.626658
uuid-971bfe03b07140098d90785421a00158,Lancet Oncol,0.362586
uuid-971bfe03b07140098d90785421a00158,protocol,0.764297
uuid-971bfe03b07140098d90785421a00158,McDermott DF,0.781192
uuid-971bfe03b07140098d90785421a00158,search of published literature,0.313745
uuid-971bfe03b07140098d90785421a00158,Motzer RJ,0.801581
uuid-971bfe03b07140098d90785421a00158,phase 3 study,0.618861
uuid-971bfe03b07140098d90785421a00158,PubMed and EMBASE,0.311444
uuid-971bfe03b07140098d90785421a00158,Escudier B,0.789821
uuid-971bfe03b07140098d90785421a00158,NEJM,0.384166
uuid-971bfe03b07140098d90785421a00158,et al.,0.735574
uuid-971bfe03b07140098d90785421a00158,J Clin Oncol,0.736946
uuid-971bfe03b07140098d90785421a00158,Topalian,0.361115
uuid-971bfe03b07140098d90785421a00158,phase 1 study,0.442926
uuid-971bfe03b07140098d90785421a00158,Rizvi NA,0.527796
uuid-971bfe03b07140098d90785421a00158,Brahmer J,0.345221
uuid-971bfe03b07140098d90785421a00158,efficacy and safety of nivolumab,0.313715
uuid-971bfe03b07140098d90785421a00158,CA209-003,0.425441
uuid-971bfe03b07140098d90785421a00158,Weber JS,0.417488
uuid-971bfe03b07140098d90785421a00158,phase 2 study,0.807167
uuid-971bfe03b07140098d90785421a00158,present using the following search terms,0.309627
uuid-971bfe03b07140098d90785421a00158,investigating,0.353322
uuid-4cfde24952764f48a0878e32a4793adc,Bristol-Myers Squibb,0.6842
uuid-4cfde24952764f48a0878e32a4793adc,evaluating,0.500704
uuid-4cfde24952764f48a0878e32a4793adc,not conducted any controlled clinical trials/studies,0.573708
uuid-4cfde24952764f48a0878e32a4793adc,adverse,0.72874
uuid-4cfde24952764f48a0878e32a4793adc,efficacy and safety of nivolumab,0.4675
uuid-4cfde24952764f48a0878e32a4793adc,reported,0.507353
uuid-9fc3408038774b05aa4abf119baa32bb,nivolumab,0.361138
uuid-af602e6d49e44c6f9659f85920ea6906,Bristol-Myers Squibb,0.351139
uuid-af602e6d49e44c6f9659f85920ea6906,evaluating,0.393781
uuid-af602e6d49e44c6f9659f85920ea6906,not conducted any controlled clinical trials/studies,0.401959
uuid-af602e6d49e44c6f9659f85920ea6906,NSCLC,0.316818
uuid-af602e6d49e44c6f9659f85920ea6906,efficacy and safety of nivolumab,0.448974
uuid-08c64714d2414fbfbe72d277231c6907,requested,0.731617
uuid-8a46bfa97e37409aae836c97ced572d5,requested,0.703219
uuid-b86a8de1b8df422f845271213bd9b950,requested,0.790158
uuid-720242ab8dc64ec4bab2ed79bf8d5b2f,protocol,0.410746
uuid-720242ab8dc64ec4bab2ed79bf8d5b2f,McDermott DF,0.470854
uuid-720242ab8dc64ec4bab2ed79bf8d5b2f,Motzer RJ,0.445478
uuid-720242ab8dc64ec4bab2ed79bf8d5b2f,tumors,0.3896
uuid-720242ab8dc64ec4bab2ed79bf8d5b2f,phase 3 study,0.49027
uuid-720242ab8dc64ec4bab2ed79bf8d5b2f,Escudier B,0.461229
uuid-720242ab8dc64ec4bab2ed79bf8d5b2f,et al.,0.489934
uuid-720242ab8dc64ec4bab2ed79bf8d5b2f,J Clin Oncol,0.438112
uuid-720242ab8dc64ec4bab2ed79bf8d5b2f,phase 1 study,0.3997
uuid-720242ab8dc64ec4bab2ed79bf8d5b2f,Rizvi NA,0.387303
uuid-720242ab8dc64ec4bab2ed79bf8d5b2f,CA209-003,0.332234
uuid-720242ab8dc64ec4bab2ed79bf8d5b2f,Weber JS,0.30627
uuid-720242ab8dc64ec4bab2ed79bf8d5b2f,phase 2 study,0.551277
uuid-720242ab8dc64ec4bab2ed79bf8d5b2f,partial response,0.304583
uuid-d6fde80e89524858a2ea4cd274765d70,melanoma,0.410364
uuid-f73fb1363d2c4a4e8096ebe06126d0b9,Bristol-Myers Squibb,0.341822
uuid-f73fb1363d2c4a4e8096ebe06126d0b9,not conducted any controlled clinical trials/studies,0.304507
uuid-f73fb1363d2c4a4e8096ebe06126d0b9,Opdivo,0.461382
uuid-f73fb1363d2c4a4e8096ebe06126d0b9,Pubmed literature search,0.614325
uuid-f73fb1363d2c4a4e8096ebe06126d0b9,purposes other than its labeled indication must be considered investigational,0.586645
uuid-f73fb1363d2c4a4e8096ebe06126d0b9,not identify any citations relevant to your inquiry,0.606087
uuid-f73fb1363d2c4a4e8096ebe06126d0b9,adverse,0.304183
uuid-f73fb1363d2c4a4e8096ebe06126d0b9,using the following search terms,0.642331
uuid-f73fb1363d2c4a4e8096ebe06126d0b9,databases,0.315039
uuid-f73fb1363d2c4a4e8096ebe06126d0b9,reported,0.556704
uuid-b815440708e7450689a9b8e8145a5354,search of published literature,0.394524
uuid-b815440708e7450689a9b8e8145a5354,Additionally,0.413583
uuid-b815440708e7450689a9b8e8145a5354,ongoing,0.322117
uuid-b815440708e7450689a9b8e8145a5354,PubMed and EMBASE,0.391671
uuid-b815440708e7450689a9b8e8145a5354,detailed search of www.clinicaltrials.gov,0.375936
uuid-b815440708e7450689a9b8e8145a5354,efficacy and safety of nivolumab,0.370699
uuid-b815440708e7450689a9b8e8145a5354,not identify any planned,0.34283
uuid-b815440708e7450689a9b8e8145a5354,Weber JS,0.319229
uuid-b815440708e7450689a9b8e8145a5354,not identify any citations relevant to your request,0.447813
uuid-b815440708e7450689a9b8e8145a5354,present using the following search terms,0.408199
uuid-51978ea6d110422b87faf21550d8b43b,use of nivolumab for the treatment,0.690264
uuid-51978ea6d110422b87faf21550d8b43b,efficacy,0.615419
uuid-51978ea6d110422b87faf21550d8b43b,patients,0.525457
uuid-51978ea6d110422b87faf21550d8b43b,not approved,0.783484
uuid-51978ea6d110422b87faf21550d8b43b,clinical trials investigating the safety,0.815457
uuid-51978ea6d110422b87faf21550d8b43b,safety of nivolumab monotherapy,0.413458
uuid-51978ea6d110422b87faf21550d8b43b,bladder cancer,0.324783
uuid-6c1d45aeec7f478f8c95de889b960230,evaluating,0.366546
uuid-6c1d45aeec7f478f8c95de889b960230,not conducted any controlled clinical trials/studies,0.360172
uuid-6c1d45aeec7f478f8c95de889b960230,search of published literature,0.403755
uuid-6c1d45aeec7f478f8c95de889b960230,Additionally,0.418906
uuid-6c1d45aeec7f478f8c95de889b960230,ongoing,0.467576
uuid-6c1d45aeec7f478f8c95de889b960230,PubMed and EMBASE,0.39617
uuid-6c1d45aeec7f478f8c95de889b960230,detailed search of www.clinicaltrials.gov,0.437393
uuid-6c1d45aeec7f478f8c95de889b960230,efficacy and safety of nivolumab,0.42836
uuid-6c1d45aeec7f478f8c95de889b960230,not identify any planned,0.454065
uuid-6c1d45aeec7f478f8c95de889b960230,combination,0.397925
uuid-6c1d45aeec7f478f8c95de889b960230,BMS,0.30879
uuid-6c1d45aeec7f478f8c95de889b960230,not identify any citations relevant to your request,0.449603
uuid-6c1d45aeec7f478f8c95de889b960230,present using the following search terms,0.394376
uuid-31f8a587a0154b4d8354ebe565def71e,search of published literature,0.394524
uuid-31f8a587a0154b4d8354ebe565def71e,Additionally,0.413583
uuid-31f8a587a0154b4d8354ebe565def71e,ongoing,0.322117
uuid-31f8a587a0154b4d8354ebe565def71e,PubMed and EMBASE,0.391671
uuid-31f8a587a0154b4d8354ebe565def71e,detailed search of www.clinicaltrials.gov,0.375936
uuid-31f8a587a0154b4d8354ebe565def71e,efficacy and safety of nivolumab,0.370699
uuid-31f8a587a0154b4d8354ebe565def71e,not identify any planned,0.34283
uuid-31f8a587a0154b4d8354ebe565def71e,Weber JS,0.319229
uuid-31f8a587a0154b4d8354ebe565def71e,not identify any citations relevant to your request,0.447813
uuid-31f8a587a0154b4d8354ebe565def71e,present using the following search terms,0.408199
uuid-2bd6c96ed1b44f30bc370a5899c91d4b,nivolumab,0.588555
uuid-2bd6c96ed1b44f30bc370a5899c91d4b,Bristol-Myers Squibb,0.422134
uuid-2bd6c96ed1b44f30bc370a5899c91d4b,evaluating,0.587635
uuid-2bd6c96ed1b44f30bc370a5899c91d4b,not conducted any controlled clinical trials/studies,0.640274
uuid-2bd6c96ed1b44f30bc370a5899c91d4b,Pubmed literature search,0.865944
uuid-2bd6c96ed1b44f30bc370a5899c91d4b,purposes other than its labeled indication must be considered investigational,0.930668
uuid-2bd6c96ed1b44f30bc370a5899c91d4b,not identify any citations relevant to your inquiry,0.827941
uuid-2bd6c96ed1b44f30bc370a5899c91d4b,using the following search terms,0.813233
uuid-2bd6c96ed1b44f30bc370a5899c91d4b,efficacy and safety of nivolumab,0.421272
uuid-9fdc2048d2ca45b989281a2d89a28cae,requested,0.44769
uuid-9fdc2048d2ca45b989281a2d89a28cae,trial,0.309472
uuid-24fe1d4aca5949d6bf47726267c78d72,nivolumab,0.404875
uuid-24fe1d4aca5949d6bf47726267c78d72,Bristol-Myers Squibb,0.415447
uuid-24fe1d4aca5949d6bf47726267c78d72,evaluating,0.567054
uuid-24fe1d4aca5949d6bf47726267c78d72,not conducted any controlled clinical trials/studies,0.625819
