doc_id,doc_text,doc_date,Subset 0,Subset 0_centrality,Theme 0,Theme 1,Theme 2,Theme 3,Theme 4,Theme 5,Theme 6
uuid-741cd0c03c6a430bb607f7ebe4597cf3,A RCC TL when discussing the RCC treatment landscape does not feel that the approval of cabozantinib or the approval of lenvatinib plus everolimus will have any impact on how he currently is treating his patients.  Both will be reserved for later lines of therapy.,0, 6,0.145318,0,0,0,0,0,0,0
uuid-16ab42c3edf64a529494e146158e7407,"At UMMC Cancer 2016 ASCO and other Highlights Meeting (08/19/16), the speaker for H&N Cancer (Vamsidhar Velcheti, Lemer College of Medicine, Cleveland, OH) described OS, PFS, and ORR as being very similar with nivo and pembro in CM141 and KN 012/055. He indicated that patient populations were slightly more pretreated in KN 012/055 than in CM 141 without highlighting the other differences among these studies.",0, 8,-0.00589525,0,0,0,0,0,0,0
uuid-9362b56008344503bcfffa4450c0c9ce,"At UMMC Cancer 2016 ASCO and other Highlights Meeting (08/19/16), the speaker for NSCLC (Jennifer Eubanks, UMMC, Jasckson, MS) reviewed CM012 in positive terms. She did not say a word about CM026 or KN024.",0, 8,-0.0146787,0,0,0,0,0,0,0
uuid-509b9d66911e4feaa95de6d5f55f19b4,"A thoracic TL  has been using nivo in their head and neck patients.  The TL was familiar with the AACR head and neck data and mentioned it was impressive, particularly the OS data in the p16 positive patients.",0, 6,0.117413,0,0,0,0,0,0,0
uuid-b406824a4b1a419b8c48a0276280999e,"A lung RTL who previously would treat patients out to week 16 if they were tolerating nivo because of possible pseudoprogression has now changed their practice to not determining at a certain week when to stop nivo, but to not take action based on the scans but to take action based on how the patient is feeling.",0, 6,0.175267,0,0,0,0,0,0,0
uuid-853bb7e39a25417abb67132b879fefb8,A lung RTL gives NSCLC patients 8 doses of nivo  based on the median number of doses given in the studies and then stops and does not give until progression.  They have retreated patients who progress with nivolumab and will continue to do that as well.,0, 6,0.132892,0.335770621488,0,0,0,0,0,0
uuid-7dd625ee47864943be84d159d735073d,"A lung RTL based on literature review believes that the T790M mutation patients may be more sensitive to nivo, so they add nivo and don't stop erlotinib in those patients as they believe selective pressure would cause loss of this sensitizing mutation.",0, 6,0.0957728,0,0,0,0,0,0,0
uuid-91dc6fefd98c4087b63e0e5fda15189e,"RTL stated that is not experiencing bleomycin shortage but is with velban.  The department has to ""work together"" to figure case by case as to patients and dosing with available supply.",0, 8,0.0599707,0,0,0,0,0,0,0
uuid-6ffcb2cf51614a2ca00365dd6938530d,Academic melanoma TL shared that she currently does not see any value in testing for PDL1 in metastatic melanoma to facilitate making a treatment decision (regimen vs anti-PD1). She feels the data is too inconsistent with regards to PDL1 expression and assay variability.,0, 8,0.0585135,0,0,0,0,0,0,0
uuid-f4edc1365f5347dabb6ef2979c401d76,"A national TL at an NCI designated cancer center offered to me that he treated a mesothelioma patient with single agent nivo on a compassionate use basis, and the patient achieved a rapid CR.",0, 8,0.150554,0,0,0,0,0,0,0
uuid-daebd6e35f1a4e2781f06892537f0b55,"A regional GBM TL offered to me that she was underimpressed by the nivolumab and nivolumab plus ipi data in GBM.  She acknowledged that the data in the public domain are only in a very small patient population and that it needs the larger data set needs to be released before making a final decision.  She has extensive experience in treating patients with melanoma brain mets with nivo and ipi, and said that her experience in that realm has been very different that what she is seeing in GBM.  She also offered that she would probably not use nivo for GBM patients if the NCCN guidelines were updated prior to FDA approval.",0, 8,0.182347,0,0,0,0,0,0,0
uuid-420eb90fa7654c64bd752291fea373e4,"Two regional lung TLs questioned why the CheckMate 026 study failed.  After reviewing the study design and reactively showing the firstline NSCLC data from 012, both TLs said that the result makes sense based upon the data.  One offered that ""you can't win them all but Nivo isn't going anywhere with all the future studies coming out.""",0, 8,0.0553057,0,0,0,0,0,0,0
uuid-3cd1f44995c240e8acfa1358cfc5fd48,Lung RTL shared that despite 026 not meeting primary endpoint with 5% PDL-1 cut-off she would consider using nivo if the PFS is similar to chemotherapy in higher expressers given nivo's safety profile.,0, 8,0.154147,0,0,0,0,0,0,0
uuid-229a15e5ec414188b344594469aa9721,"TL reports about 15-20% of lung patients are >50% staining for PD-L1 expression, the vast majority are 1-49%",0, 10,0.0492571,0,0,0,0,0,0,0
uuid-421a923876014f67a81abc4ebf879630,"Community TL tests for PDL-1, but does not use to make treatment decisions.  Discussion around OPDIVO versus Pembro with biomarkers and efficacy. Requested data, provided.   Reported he would continue to utilize OPDIVO in his lung and renal patients as indicated.",0, 5,0.118994,0,0,0,0,0,0,0
uuid-e86192590792497fbe147390bd3a154a,"Met with a local TL who is a main treater of both Lung/SCCHN at Penn State Hershey on 12/12/16 together with Andy L.
Lung
ESMO data
?	Any difference between pembro and nivo?
o	He said trials/populations are different, but didn?t regard the two agents differently
?	Lung Testing for PDL1
o	Hershey sends all testing out; currently not doing it in house though the goal is to internalize the process in the future
o	While the ?holy grail? of cancer therapy is targeting a specific biomarker, we have a long way to go regarding a good biomarker; PDL1 is not ideal for sure
o	They are able to get enough tissue for PDL1 testing. Tissue procurement is not an issue for them in lung
o	He said if a patient is 45% or greater PDL1 he might try to get them pembro
o	If 50% or higher no brainer to get pembro
o	He expects the % of patients that will be positive (>50%) to be lower than the CM-024 study %
?	1L Treatment
o	Has no problem treating a 1st line patient with chemo is they have a good PS. 
o	When patients get to second line, they are much worse PS and won?t be able to get chemo and IO becomes a much better option
o	They see very few EGFR and alk patients
o	They get the traditional heavy smoker and drinker
o	They haven?t been seeing many stage III lung patients, either get very early or very late patients
?	IO agents are overall very safe from and overall AE standpoint
o	Has run into some hypothyroid but he said it is very easy to manage
o	Has seen 1-2 cases of colitis but managed with dose interrupt and steroids
o	No hypophysitis/hepatitis or pneumonitis
o	They test for TSH every 6 weeks in lung but more frequently in H&N
?	SCCHN
o	Hershey is participating in the RTOG3504
o	EXTREME regimen
?	Sees value in using EXTREME if PS is good enough
?	?EXTREME regimen is very EXTREME? but still the best data is there
?	He said he has patients on each drug (P and N)
?	He did not differentiate between Pembro and Nivo in H&N
?	He has requested that patients be started on nivo prior to approval however
o	HPV+ patients respond well to therapy but relapse
o	Reiterated QOL is very good for nivo (discussed PROs from CM141); noted similar anecdotal QOL seen with Pembro",0, 12,0.137205,0,0,0,0,0,0.540712537814,0
uuid-25eca910e68344998134d057d112bb14,"Path TL (IHC CAP committee) reported that CAP is releasing a PD-L1 proficiency test offered in 2017
-It will be antibody and platform agnostic
-Blinded samples will be sent by TMA to any lab who requests
-CAP will collect all data and potentially publish any interesting anomalies
-TL predicts that most clinical labs will certify 1 test and most diagnostic companies will certify all PD-L1 tests they offer",0, 12,0.0651238,0,0,0,0,0,0,0
uuid-15e9f5bef4ab4f08ae7a810b9243c545,RCC TL said that while the data is impressive with levantinib+E unlikely to use based on cost of ~$22k a month and the additive toxicities.,0, 5,0.0560834,0,0,0,0,0,0,0
uuid-8a8ebcd761e0462d85fa5e9dd4230062,"LTL at a large community practice stated that he is, ""very impressed"" with the response rates of OPDIVO in cHL patients.  He stated he has had a cHL patient on therapy for over a year, due to hospitalization, etc scanning schedule has been ""messed up"" his experience with solid tumors he does not always place a lot of merit on scanning. Lots of solid  tumor experience and has had no real problems to date in administrating Nivo. Had no concerns with Allo data when the cHL deck was presented.",0, 5,0.166758,0,0,0,0,0,0,0
uuid-400ffdfb931d4156a6585649b6b0e602,"RTL at academic practice stated that he is, ""very impressed"" with the response rates of OPDIVO in cHL patients.  He stated he his getting ready to initiate therapy for a cHL patient.  Had no concerns with Allo data when the cHL deck was presented.  Did ask for me to come back to present and educate his nurses on Opdivo, he said you forget BMT units have no Opdivo experience and are way behind in Opdivo education since they have no experience with solid tumors.  He did really appreciate the Opdivo app information for the iphone",0, 5,0.15441,0,0,0,0,0,0,0
uuid-635c1c43fc384bd19779bc5d3fd1a21b,HCP mentioned that he would like to do a study combining NIVO with IL-2 in select tumors.  He feels the combination would work synergistically for long-term efficacy effects.,0, 5,0.0731329,0,0,0,0,0,0,0
uuid-6b6ab974ce764945ac3fc14f3d10bc73,Academic TL would like to do a trial combining NIVO with CAR-T in lymphomas.  Facility has the ability to grow CAR-T and will submit ISR shortly.,0, 5,0.0100188,0,0,0,0,0,0,0
uuid-68267e4141474d908fa6f8417d2e4342,"NTL (melanoma and RCC) has approached BMS Access Support to request Ipi for an RCC patient who received Ipi+Nivo combination on a clinical trial, achieved PR, then progressed. Insurance has approved Nivo for this patient but TL wants to add Ipi to try to re-invigorate the anti-tumor immune response.
TL feels there is solid rationale, similar to in the MDX010-20 studies with Ipi, to add Ipi to the Nivo maintenance phase if the patient progresses. TL would consider using Ipi to retreat any progressing patient in whom Ipi+Nivo had achieved CR, PR or SD with little/no toxicities.",0, 5,0.198396,0,0,0,0,0,0,0
uuid-2135fd41a5104b4f98e1eccd6ec0b6cb,"During a local Kidney cancer symposium, a NTL from MDACC presented his miR22/22* research.  Main points: Pre-treatment circulating levels predict response to axitinib and elevated tumor levels where associated with adverse prognosis as well as increased response to axitinib. MDACC is currently working on gene expression pathways regulated by miR22/22*",0, 5,0.0430193,0,0,0,0,0,0,0
uuid-58b4e20cfd00472788cb9439ba19f550,"At a local Kidney Cancer symposium, a NTL shared pre-clinical data/clinical data on Ono Pharmaceutical's Autotaxin inhibitor and how it rescued RCC pts for whom Sunitinib failed after a few months. Future clinical trials planed in Sunitinib failure as well as in combination with sunitinib.",0, 5,0.11193,0,0,0,0,0,0,0
uuid-92f43df7acab4fabab1359939f5a04c2,"A TL believes that there is no reason to do bi demensional measurement, over uni dimensional measurements, because the error rate increase and it would be better to switch to total tumor volume then to do multi dimensional.",0, 6,-0.00912245,0,0,0,0,0,0,0
